Experiment,Workload,Status,Run,Devices,Collocation,File,Listeners,Params
33,1,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,2,,,2,7g.40gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,3,,,2,4g.20gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,4,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,5,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,5,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,6,,,2,3g.20gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,6,,,2,3g.20gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,7,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,7,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,8,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,8,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,8,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,9,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,9,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,9,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,10,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,10,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,10,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 128
33,14,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,15,,,2,7g.40gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,16,,,2,4g.20gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,17,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,18,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,18,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,19,,,2,3g.20gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,19,,,2,3g.20gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,20,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,20,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,21,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,21,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,21,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,22,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,22,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,22,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,23,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,23,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,23,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,24,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,24,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,24,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,24,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,24,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,24,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,24,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,25,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,25,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,25,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,25,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,25,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,25,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,25,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,26,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,26,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,26,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,26,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,26,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,26,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,26,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 128
33,27,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,28,,,2,7g.40gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,29,,,2,4g.20gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,30,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,31,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,31,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,32,,,2,3g.20gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,32,,,2,3g.20gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,33,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,33,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,34,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,34,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,34,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,35,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,35,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,35,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,36,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,36,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,36,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,37,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,37,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,37,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,37,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,37,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,37,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,37,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,38,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,38,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,38,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,38,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,38,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,38,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,38,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,39,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,39,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,39,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,39,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,39,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,39,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
33,39,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet152 --data-dir /raid/datasets/imagenet/ --warmup-epochs 0 --batch-size 128
34,1,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,2,,,2,7g.40gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,3,,,2,4g.20gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,4,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,5,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,5,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,6,,,2,3g.20gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,6,,,2,3g.20gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,7,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,7,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,8,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,8,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,8,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,9,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,9,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,9,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,10,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,10,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,10,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,11,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,12,,,2,1g.5gb,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,13,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet26 --data-dir /raid/datasets/cifar10/ --warmup-epochs 0 --batch-size 32
34,14,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,15,,,2,7g.40gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,16,,,2,4g.20gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,17,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,18,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,18,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,19,,,2,3g.20gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,19,,,2,3g.20gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,20,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,20,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,21,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,21,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,21,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,22,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,22,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,22,,,2,2g.10gb,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,23,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,23,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,23,,,0,MPS,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,24,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,24,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
34,24,,,0,-,timm/train.py,smi+top+dcgmi,--model resnet50 --data-dir /raid/datasets/imagenet64_images/ --warmup-epochs 0 --batch-size 32
